关键词,日期,省份,城市,PC+移动端,PC端,移动端
新冠肺炎,20230101-20231101,广西,广西,44138,16352,27786
新冠肺炎,20230101-20231101,广西,来宾,2773,973,1800
新冠肺炎,20230101-20231101,广西,柳州,9143,3184,5959
新冠肺炎,20230101-20231101,广西,桂林,14775,4558,10217
新冠肺炎,20230101-20231101,广西,梧州,7324,2353,4971
新冠肺炎,20230101-20231101,广西,河池,4243,1486,2757
新冠肺炎,20230101-20231101,广西,玉林,7836,1616,6220
新冠肺炎,20230101-20231101,广西,百色,5718,1939,3779
新冠肺炎,20230101-20231101,广西,贵港,5834,2070,3764
新冠肺炎,20230101-20231101,广西,贺州,5122,1376,3746
新冠肺炎,20230101-20231101,广西,钦州,5544,2007,3537
新冠肺炎,20230101-20231101,广西,防城港,2952,1203,1749
新冠肺炎,20230101-20231101,新疆,乌鲁木齐,22587,6095,16492
新冠肺炎,20230101-20231101,新疆,五家渠,286,114,172
新冠肺炎,20230101-20231101,新疆,伊犁,4325,861,3464
新冠肺炎,20230101-20231101,新疆,克孜勒苏柯尔克孜,171,57,114
新冠肺炎,20230101-20231101,新疆,克拉玛依,2531,1435,1096
新冠肺炎,20230101-20231101,新疆,博尔塔拉,919,291,628
新冠肺炎,20230101-20231101,新疆,吐鲁番,804,289,515
新冠肺炎,20230101-20231101,新疆,和田,2249,458,1791
新冠肺炎,20230101-20231101,新疆,哈密,1451,572,879
新冠肺炎,20230101-20231101,新疆,喀什,4615,912,3703
新冠肺炎,20230101-20231101,新疆,图木舒克,405,291,114
新冠肺炎,20230101-20231101,新疆,塔城,1859,114,1745
新冠肺炎,20230101-20231101,新疆,巴音郭楞,4432,1144,3288
新冠肺炎,20230101-20231101,新疆,新疆,32365,9943,22422
新冠肺炎,20230101-20231101,新疆,昌吉,4315,914,3401
新冠肺炎,20230101-20231101,新疆,石河子,2355,800,1555
新冠肺炎,20230101-20231101,新疆,阿克苏,3777,804,2973
新冠肺炎,20230101-20231101,新疆,阿勒泰,1382,399,983
新冠肺炎,20230101-20231101,新疆,阿拉尔,399,228,171
新冠肺炎,20230101-20231101,江苏,南京,41245,17121,24124
新冠肺炎,20230101-20231101,江苏,南通,25915,8157,17758
新冠肺炎,20230101-20231101,江苏,宿迁,13612,3234,10378
新冠肺炎,20230101-20231101,江苏,常州,22433,8214,14219
新冠肺炎,20230101-20231101,江苏,徐州,23455,7286,16169
新冠肺炎,20230101-20231101,江苏,扬州,15785,5546,10239
新冠肺炎,20230101-20231101,江苏,无锡,30440,10561,19879
新冠肺炎,20230101-20231101,江苏,江苏,77969,25419,52550
新冠肺炎,20230101-20231101,江苏,泰州,15182,4754,10428
新冠肺炎,20230101-20231101,江苏,淮安,14333,4168,10165
新冠肺炎,20230101-20231101,江苏,盐城,17568,5716,11852
新冠肺炎,20230101-20231101,江苏,苏州,41852,17006,24846
新冠肺炎,20230101-20231101,江苏,连云港,16787,5476,11311
新冠肺炎,20230101-20231101,江苏,镇江,13646,4907,8739
新冠肺炎,20230101-20231101,江西,上饶,12274,3283,8991
新冠肺炎,20230101-20231101,江西,九江,13731,3222,10509
新冠肺炎,20230101-20231101,江西,南昌,32174,11259,20915
新冠肺炎,20230101-20231101,江西,吉安,9014,2242,6772
新冠肺炎,20230101-20231101,江西,宜春,12296,3045,9251
新冠肺炎,20230101-20231101,江西,抚州,8368,1956,6412
新冠肺炎,20230101-20231101,江西,新余,5233,2463,2770
新冠肺炎,20230101-20231101,江西,景德镇,4550,1435,3115
新冠肺炎,20230101-20231101,江西,江西,46859,16377,30482
新冠肺炎,20230101-20231101,江西,萍乡,5821,1433,4388
新冠肺炎,20230101-20231101,江西,赣州,21294,5688,15606
新冠肺炎,20230101-20231101,江西,鹰潭,3297,975,2322
新冠肺炎,20230101-20231101,河北,保定,24852,7605,17247
新冠肺炎,20230101-20231101,河北,唐山,22475,5408,17067
新冠肺炎,20230101-20231101,河北,廊坊,21696,5920,15776
新冠肺炎,20230101-20231101,河北,张家口,10924,2951,7973
新冠肺炎,20230101-20231101,河北,承德,8112,2078,6034
新冠肺炎,20230101-20231101,河北,沧州,15772,3625,12147
新冠肺炎,20230101-20231101,河北,河北,58937,18568,40369
新冠肺炎,20230101-20231101,河北,石家庄,37369,12637,24732
新冠肺炎,20230101-20231101,河北,秦皇岛,11200,2862,8338
新冠肺炎,20230101-20231101,河北,衡水,8999,2536,6463
新冠肺炎,20230101-20231101,河北,邢台,14908,3523,11385
新冠肺炎,20230101-20231101,河北,邯郸,20623,6542,14081
新冠肺炎,20230101-20231101,河南,三门峡,4905,1498,3407
新冠肺炎,20230101-20231101,河南,信阳,13052,2652,10400
新冠肺炎,20230101-20231101,河南,南阳,21281,5703,15578
新冠肺炎,20230101-20231101,河南,周口,14697,2927,11770
新冠肺炎,20230101-20231101,河南,商丘,16373,4155,12218
新冠肺炎,20230101-20231101,河南,安阳,13554,3598,9956
新冠肺炎,20230101-20231101,河南,平顶山,13723,2992,10731
新冠肺炎,20230101-20231101,河南,开封,12745,4827,7918
新冠肺炎,20230101-20231101,河南,新乡,19502,5725,13777
新冠肺炎,20230101-20231101,河南,河南,65436,21117,44319
新冠肺炎,20230101-20231101,河南,洛阳,21036,6311,14725
新冠肺炎,20230101-20231101,河南,济源,1214,460,754
新冠肺炎,20230101-20231101,河南,漯河,7200,2425,4775
新冠肺炎,20230101-20231101,河南,濮阳,7914,1853,6061
新冠肺炎,20230101-20231101,河南,焦作,9154,3196,5958
新冠肺炎,20230101-20231101,河南,许昌,9318,2819,6499
新冠肺炎,20230101-20231101,河南,郑州,41657,16478,25179
新冠肺炎,20230101-20231101,河南,驻马店,11933,2937,8996
新冠肺炎,20230101-20231101,河南,鹤壁,4928,1604,3324
新冠肺炎,20230101-20231101,浙江,丽水,8203,3346,4857
新冠肺炎,20230101-20231101,浙江,台州,18911,6216,12695
新冠肺炎,20230101-20231101,浙江,嘉兴,23738,7775,15963
新冠肺炎,20230101-20231101,浙江,宁波,33479,12123,21356
新冠肺炎,20230101-20231101,浙江,杭州,49809,19447,30362
新冠肺炎,20230101-20231101,浙江,浙江,73218,24527,48691
新冠肺炎,20230101-20231101,浙江,温州,29964,11441,18523
新冠肺炎,20230101-20231101,浙江,湖州,12998,4813,8185
新冠肺炎,20230101-20231101,浙江,绍兴,19476,6075,13401
新冠肺炎,20230101-20231101,浙江,舟山,7453,3248,4205
新冠肺炎,20230101-20231101,浙江,衢州,8316,2882,5434
新冠肺炎,20230101-20231101,浙江,金华,20217,7535,12682
新冠肺炎,20230101-20231101,海南,万宁,2245,399,1846
新冠肺炎,20230101-20231101,海南,三亚,6264,1492,4772
新冠肺炎,20230101-20231101,海南,东方,1206,228,978
新冠肺炎,20230101-20231101,海南,临高,749,114,635
新冠肺炎,20230101-20231101,海南,乐东,803,399,404
新冠肺炎,20230101-20231101,海南,五指山,171,57,114
新冠肺炎,20230101-20231101,海南,保亭,402,173,229
新冠肺炎,20230101-20231101,海南,儋州,2886,979,1907
新冠肺炎,20230101-20231101,海南,定安,355,59,296
新冠肺炎,20230101-20231101,海南,屯昌,0,0,0
新冠肺炎,20230101-20231101,海南,文昌,1797,289,1508
新冠肺炎,20230101-20231101,海南,昌江,343,114,229
新冠肺炎,20230101-20231101,海南,海南,29624,9156,20468
新冠肺炎,20230101-20231101,海南,海口,22855,7205,15650
新冠肺炎,20230101-20231101,海南,澄迈,1899,686,1213
新冠肺炎,20230101-20231101,海南,琼中,573,344,229
新冠肺炎,20230101-20231101,海南,琼海,2313,635,1678
新冠肺炎,20230101-20231101,海南,白沙,0,0,0
新冠肺炎,20230101-20231101,海南,陵水,1157,228,929
新冠肺炎,20230101-20231101,湖北,仙桃,2311,802,1509
新冠肺炎,20230101-20231101,湖北,十堰,7409,2619,4790
新冠肺炎,20230101-20231101,湖北,咸宁,6539,2245,4294
新冠肺炎,20230101-20231101,湖北,天门,1442,346,1096
新冠肺炎,20230101-20231101,湖北,孝感,9846,3507,6339
新冠肺炎,20230101-20231101,湖北,宜昌,13902,4344,9558
新冠肺炎,20230101-20231101,湖北,恩施,8803,1610,7193
新冠肺炎,20230101-20231101,湖北,武汉,42465,17573,24892
新冠肺炎,20230101-20231101,湖北,湖北,55167,20249,34918
新冠肺炎,20230101-20231101,湖北,潜江,1386,456,930
新冠肺炎,20230101-20231101,湖北,神农架,114,57,57
新冠肺炎,20230101-20231101,湖北,荆州,11363,3112,8251
新冠肺炎,20230101-20231101,湖北,荆门,14702,2070,12632
新冠肺炎,20230101-20231101,湖北,襄阳,10789,4114,6675
新冠肺炎,20230101-20231101,湖北,鄂州,5409,861,4548
新冠肺炎,20230101-20231101,湖北,随州,4285,1144,3141
新冠肺炎,20230101-20231101,湖北,黄冈,13612,3470,10142
新冠肺炎,20230101-20231101,湖北,黄石,9482,2750,6732
新冠肺炎,20230101-20231101,湖南,娄底,13532,3166,10366
新冠肺炎,20230101-20231101,湖南,岳阳,12552,2925,9627
新冠肺炎,20230101-20231101,湖南,常德,13029,3332,9697
新冠肺炎,20230101-20231101,湖南,张家界,4656,1093,3563
新冠肺炎,20230101-20231101,湖南,怀化,8871,2304,6567
新冠肺炎,20230101-20231101,湖南,株洲,11786,3414,8372
新冠肺炎,20230101-20231101,湖南,永州,9717,2646,7071
新冠肺炎,20230101-20231101,湖南,湖南,57613,19408,38205
新冠肺炎,20230101-20231101,湖南,湘潭,9664,3222,6442
新冠肺炎,20230101-20231101,湖南,湘西,5319,1545,3774
新冠肺炎,20230101-20231101,湖南,益阳,8694,2414,6280
新冠肺炎,20230101-20231101,湖南,衡阳,17746,4944,12802
新冠肺炎,20230101-20231101,湖南,邵阳,10428,2410,8018
新冠肺炎,20230101-20231101,湖南,郴州,8452,2019,6433
新冠肺炎,20230101-20231101,湖南,长沙,42341,16053,26288
新冠肺炎,20230101-20231101,澳门,澳门,3217,1785,1432
新冠肺炎,20230101-20231101,甘肃,临夏,2719,456,2263
新冠肺炎,20230101-20231101,甘肃,兰州,22932,6884,16048
新冠肺炎,20230101-20231101,甘肃,嘉峪关,922,289,633
新冠肺炎,20230101-20231101,甘肃,天水,5388,859,4529
新冠肺炎,20230101-20231101,甘肃,定西,3532,458,3074
新冠肺炎,20230101-20231101,甘肃,平凉,4012,574,3438
新冠肺炎,20230101-20231101,甘肃,庆阳,4178,798,3380
新冠肺炎,20230101-20231101,甘肃,张掖,3185,1034,2151
新冠肺炎,20230101-20231101,甘肃,武威,2843,515,2328
新冠肺炎,20230101-20231101,甘肃,甘南,1029,456,573
新冠肺炎,20230101-20231101,甘肃,甘肃,33513,10080,23433
新冠肺炎,20230101-20231101,甘肃,白银,2949,684,2265
新冠肺炎,20230101-20231101,甘肃,酒泉,3244,745,2499
新冠肺炎,20230101-20231101,甘肃,金昌,3140,171,2969
新冠肺炎,20230101-20231101,甘肃,陇南,3536,401,3135
新冠肺炎,20230101-20231101,福建,三明,6797,1798,4999
新冠肺炎,20230101-20231101,福建,南平,5753,1956,3797
新冠肺炎,20230101-20231101,福建,厦门,28928,11279,17649
新冠肺炎,20230101-20231101,福建,宁德,9794,3285,6509
新冠肺炎,20230101-20231101,福建,泉州,25326,7497,17829
新冠肺炎,20230101-20231101,福建,漳州,15097,3125,11972
新冠肺炎,20230101-20231101,福建,福州,32381,11445,20936
新冠肺炎,20230101-20231101,福建,福建,50968,18310,32658
新冠肺炎,20230101-20231101,福建,莆田,8538,2996,5542
新冠肺炎,20230101-20231101,福建,龙岩,6569,1844,4725
新冠肺炎,20230101-20231101,西藏,山南,402,57,345
新冠肺炎,20230101-20231101,西藏,拉萨,4273,920,3353
新冠肺炎,20230101-20231101,西藏,日喀则,977,171,806
新冠肺炎,20230101-20231101,西藏,昌都,1030,285,745
新冠肺炎,20230101-20231101,西藏,林芝,630,171,459
新冠肺炎,20230101-20231101,西藏,西藏,9692,1663,8029
新冠肺炎,20230101-20231101,西藏,那曲,458,57,401
新冠肺炎,20230101-20231101,西藏,阿里,457,0,457
新冠肺炎,20230101-20231101,贵州,六盘水,4757,1505,3252
新冠肺炎,20230101-20231101,贵州,安顺,8297,1256,7041
新冠肺炎,20230101-20231101,贵州,毕节,8121,1319,6802
新冠肺炎,20230101-20231101,贵州,贵州,38353,12697,25656
新冠肺炎,20230101-20231101,贵州,贵阳,27362,9405,17957
新冠肺炎,20230101-20231101,贵州,遵义,15927,2941,12986
新冠肺炎,20230101-20231101,贵州,铜仁,4736,1323,3413
新冠肺炎,20230101-20231101,贵州,黔东南,6653,2231,4422
新冠肺炎,20230101-20231101,贵州,黔南,9255,1781,7474
新冠肺炎,20230101-20231101,贵州,黔西南,3262,914,2348
新冠肺炎,20230101-20231101,辽宁,丹东,5986,1840,4146
新冠肺炎,20230101-20231101,辽宁,大连,30430,11758,18672
新冠肺炎,20230101-20231101,辽宁,抚顺,8107,2353,5754
新冠肺炎,20230101-20231101,辽宁,朝阳,6072,1150,4922
新冠肺炎,20230101-20231101,辽宁,本溪,9401,1785,7616
新冠肺炎,20230101-20231101,辽宁,沈阳,33537,11728,21809
新冠肺炎,20230101-20231101,辽宁,盘锦,6688,1962,4726
新冠肺炎,20230101-20231101,辽宁,营口,7386,1726,5660
新冠肺炎,20230101-20231101,辽宁,葫芦岛,7394,975,6419
新冠肺炎,20230101-20231101,辽宁,辽宁,51940,17994,33946
新冠肺炎,20230101-20231101,辽宁,辽阳,4313,977,3336
新冠肺炎,20230101-20231101,辽宁,铁岭,8320,1488,6832
新冠肺炎,20230101-20231101,辽宁,锦州,9469,2363,7106
新冠肺炎,20230101-20231101,辽宁,阜新,5985,2017,3968
新冠肺炎,20230101-20231101,辽宁,鞍山,11196,2325,8871
新冠肺炎,20230101-20231101,重庆,重庆,40988,15407,25581
新冠肺炎,20230101-20231101,陕西,咸阳,16798,4028,12770
新冠肺炎,20230101-20231101,陕西,商洛,3648,855,2793
新冠肺炎,20230101-20231101,陕西,安康,4922,1488,3434
新冠肺炎,20230101-20231101,陕西,宝鸡,8973,2186,6787
新冠肺炎,20230101-20231101,陕西,延安,9003,1262,7741
新冠肺炎,20230101-20231101,陕西,榆林,11495,2290,9205
新冠肺炎,20230101-20231101,陕西,汉中,8896,2762,6134
新冠肺炎,20230101-20231101,陕西,渭南,10587,1891,8696
新冠肺炎,20230101-20231101,陕西,西安,39558,15464,24094
新冠肺炎,20230101-20231101,陕西,铜川,1678,751,927
新冠肺炎,20230101-20231101,陕西,陕西,48523,17270,31253
新冠肺炎,20230101-20231101,青海,果洛,172,57,115
新冠肺炎,20230101-20231101,青海,海东,2085,285,1800
新冠肺炎,20230101-20231101,青海,海北,236,0,236
新冠肺炎,20230101-20231101,青海,海南州,922,344,578
新冠肺炎,20230101-20231101,青海,海西,2120,855,1265
新冠肺炎,20230101-20231101,青海,玉树,460,0,460
新冠肺炎,20230101-20231101,青海,西宁,15277,6030,9247
新冠肺炎,20230101-20231101,青海,青海,19874,7131,12743
新冠肺炎,20230101-20231101,青海,黄南,346,0,346
新冠肺炎,20230101-20231101,香港,香港,15793,9254,6539
新冠肺炎,20230101-20231101,黑龙江,七台河,2873,684,2189
新冠肺炎,20230101-20231101,黑龙江,伊春,3298,806,2492
新冠肺炎,20230101-20231101,黑龙江,佳木斯,7222,1616,5606
新冠肺炎,20230101-20231101,黑龙江,双鸭山,3082,741,2341
新冠肺炎,20230101-20231101,黑龙江,哈尔滨,31690,9994,21696
新冠肺炎,20230101-20231101,黑龙江,大兴安岭,1455,232,1223
新冠肺炎,20230101-20231101,黑龙江,大庆,10799,2791,8008
新冠肺炎,20230101-20231101,黑龙江,牡丹江,7549,1451,6098
新冠肺炎,20230101-20231101,黑龙江,绥化,6279,1606,4673
新冠肺炎,20230101-20231101,黑龙江,鸡西,4897,806,4091
新冠肺炎,20230101-20231101,黑龙江,鹤岗,2399,749,1650
新冠肺炎,20230101-20231101,黑龙江,黑河,5784,855,4929
新冠肺炎,20230101-20231101,黑龙江,黑龙江,41895,13599,28296
新冠肺炎,20230101-20231101,黑龙江,齐齐哈尔,8599,2181,6418
covid-19,20230101-20231101,上海,上海,87646,47176,40470
covid-19,20230101-20231101,云南,临沧,912,798,114
covid-19,20230101-20231101,云南,丽江,912,798,114
covid-19,20230101-20231101,云南,云南,51662,21712,29950
covid-19,20230101-20231101,云南,保山,1368,912,456
covid-19,20230101-20231101,云南,大理,2642,1254,1388
covid-19,20230101-20231101,云南,德宏,684,0,684
covid-19,20230101-20231101,云南,怒江,114,114,0
covid-19,20230101-20231101,云南,文山,802,460,342
covid-19,20230101-20231101,云南,昆明,34890,15438,19452
covid-19,20230101-20231101,云南,昭通,798,456,342
covid-19,20230101-20231101,云南,普洱,1254,1026,228
covid-19,20230101-20231101,云南,曲靖,2280,1026,1254
covid-19,20230101-20231101,云南,楚雄,1150,692,458
covid-19,20230101-20231101,云南,玉溪,2988,1612,1376
covid-19,20230101-20231101,云南,红河,2296,1490,806
covid-19,20230101-20231101,云南,西双版纳,798,684,114
covid-19,20230101-20231101,云南,迪庆,114,114,0
covid-19,20230101-20231101,内蒙古,乌兰察布,1146,232,914
covid-19,20230101-20231101,内蒙古,乌海,570,456,114
covid-19,20230101-20231101,内蒙古,兴安盟,572,342,230
covid-19,20230101-20231101,内蒙古,内蒙古,42276,14374,27902
covid-19,20230101-20231101,内蒙古,包头,4350,1604,2746
covid-19,20230101-20231101,内蒙古,呼伦贝尔,1946,1144,802
covid-19,20230101-20231101,内蒙古,呼和浩特,18986,7454,11532
covid-19,20230101-20231101,内蒙古,巴彦淖尔,1380,806,574
covid-19,20230101-20231101,内蒙古,赤峰,8770,3440,5330
covid-19,20230101-20231101,内蒙古,通辽,2628,1486,1142
covid-19,20230101-20231101,内蒙古,鄂尔多斯,3088,798,2290
covid-19,20230101-20231101,内蒙古,锡林郭勒盟,1374,570,804
covid-19,20230101-20231101,内蒙古,阿拉善盟,228,114,114
covid-19,20230101-20231101,北京,北京,95714,51426,44288
covid-19,20230101-20231101,台湾,台湾,8974,8056,918
covid-19,20230101-20231101,吉林,吉林,50676,20970,29706
covid-19,20230101-20231101,吉林,吉林市,6396,4336,2060
covid-19,20230101-20231101,吉林,四平,2060,1372,688
covid-19,20230101-20231101,吉林,延边,4458,3082,1376
covid-19,20230101-20231101,吉林,松原,1376,574,802
